relpath,openmp_line_num,label_is_parallelizable,label_is_icc_parallelized,label_is_omp_parallelized,dynamic_loop_abs_time,dynamic_loop_abs_time_self,dynamic_loop_app_frac_time,dynamic_loop_app_frac_time_self,dynamic_loop_avg_iter_num,dynamic_loop_entries_num,dynamic_loop_exits_num,dynamic_loop_max_iter_num,dynamic_loop_min_iter_num,static_critical_payload_anti_dependencies_number,static_critical_payload_branch_count,static_critical_payload_branch_fraction,static_critical_payload_call_count,static_critical_payload_call_fraction,static_critical_payload_cntl_dependencies_number,static_critical_payload_conf_dependencies_number,static_critical_payload_cross_dependencies_number,static_critical_payload_getelemptr_count,static_critical_payload_getelemptr_fraction,static_critical_payload_mem_cohesion,static_critical_payload_mem_dependencies_number,static_critical_payload_mem_read_count,static_critical_payload_mem_read_fraction,static_critical_payload_mem_write_count,static_critical_payload_mem_write_fraction,static_critical_payload_non_cf_cohesion,static_critical_payload_output_dependencies_number,static_critical_payload_reg_dependencies_number,static_critical_payload_total_cohesion,static_critical_payload_total_dependencies_number,static_critical_payload_true_dependencies_number,static_iterator_anti_dependencies_number,static_iterator_branch_count,static_iterator_branch_fraction,static_iterator_call_count,static_iterator_call_fraction,static_iterator_cntl_dependencies_number,static_iterator_conf_dependencies_number,static_iterator_cross_dependencies_number,static_iterator_getelemptr_count,static_iterator_getelemptr_fraction,static_iterator_mem_dependencies_number,static_iterator_mem_read_count,static_iterator_mem_read_fraction,static_iterator_mem_write_count,static_iterator_mem_write_fraction,static_iterator_output_dependencies_number,static_iterator_payload_mem_cohesion,static_iterator_payload_non_cf_cohesion,static_iterator_payload_total_cohesion,static_iterator_reg_dependencies_number,static_iterator_total_dependencies_number,static_iterator_true_dependencies_number,static_loop_absolute_size,static_loop_critical_payload_fraction,static_loop_depth,static_loop_inner_loop_num,static_loop_iterator_size,static_loop_payload_fraction,static_loop_proper_sccs_ddg_number,static_loop_proper_sccs_ddg_number_diff,static_loop_proper_sccs_mdg_number,static_loop_proper_sccs_number,static_loop_proper_sccs_number_diff,static_payload_anti_dependencies_number,static_payload_branch_count,static_payload_branch_fraction,static_payload_call_count,static_payload_call_fraction,static_payload_cntl_dependencies_number,static_payload_conf_dependencies_number,static_payload_cross_dependencies_number,static_payload_getelemptr_count,static_payload_getelemptr_fraction,static_payload_mem_dependencies_number,static_payload_mem_read_count,static_payload_mem_read_fraction,static_payload_mem_write_count,static_payload_mem_write_fraction,static_payload_output_dependencies_number,static_payload_reg_dependencies_number,static_payload_total_dependencies_number,static_payload_true_dependencies_number
BT/src/exact_rhs.c,171,1,1,0,9531887,9531887,0.0,0.0,5,1020000,1020000,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.07143,0.4286,4,8,4,14,0.0,4,0,4,0.7143,1,1,0,0,0,0,2,0.2,0,0.0,0,0,0,3,0.3,1,1,0.1,1,0.1,1,7,8,7
BT/src/exact_rhs.c,177,1,1,0,8897790,8897790,0.0,0.0,4,1020000,1020000,4,4,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.06667000000000001,0.4333,4,8,4,15,0.0,4,0,4,0.7333,1,1,0,0,0,0,2,0.1818,0,0.0,0,0,0,3,0.2727,1,1,0.09091,1,0.09091,1,8,9,8
BT/src/exact_rhs.c,187,1,1,0,44555118,44555118,0.0,0.0,100,10000,10000,100,100,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02519,0.483,6,12,6,424,0.0,3,0,6,0.9858,1,1,0,0,0,0,2,0.004785,0,0.0,0,0,0,147,0.3517,5,84,0.201,5,0.01196,5,455,460,455
BT/src/exact_rhs.c,224,1,1,0,417899,417899,0.0,0.0,5,10000,10000,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0534,0.5097,4,8,4,98,0.0,3,0,4,0.9592,1,1,0,0,0,0,2,0.02128,0,0.0,0,0,0,30,0.3191,3,11,0.11699999999999999,2,0.02128,3,90,93,90
BT/src/exact_rhs.c,234,1,1,0,30688244,8457184,0.0,0.0,96,10000,10000,96,96,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.053439999999999994,0,4,0.5038,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.04487,0.08333,6,12,6,72,0.060610000000000004,3,1,6,0.9167,2,1,0,1,0,0,6,0.09091,0,0.0,63,0,0,18,0.2727,1,7,0.1061,1,0.01515,1,67,131,67
BT/src/exact_rhs.c,235,1,1,0,22231060,22231060,0.0,0.0,5,960000,960000,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.053439999999999994,0.5038,4,8,4,63,0.0,4,0,4,0.9365,1,1,0,0,0,0,2,0.0339,0,0.0,0,0,0,18,0.3051,1,7,0.1186,1,0.01695,1,56,57,56
BT/src/exact_rhs.c,242,1,1,0,518769,518769,0.0,0.0,5,10000,10000,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04933,0.4888,4,8,4,102,0.0,3,0,4,0.9608,1,1,0,0,0,0,2,0.02041,0,0.0,0,0,0,30,0.3061,3,13,0.1327,2,0.02041,3,103,106,103
BT/src/exact_rhs.c,258,0,0,1,153202303,2666,0.0,0.0,100,1,1,100,100,2,9,0.1667,0,0.0,9,0,0,0,0.0,0.009901,9,8,0.1509,2,0.037739999999999996,0.06931,3,49,0.4747,102,53,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.0107,0.0163,6,12,6,843,0.06332,1,9,6,0.9929,10,1,0,10,1,16,38,0.0454,1,0.0011949999999999999,861,0,0,262,0.313,110,139,0.1661,16,0.019119999999999998,51,948,1919,991
BT/src/exact_rhs.c,260,0,0,0,153199637,410172,0.0,0.0,100,100,100,100,100,1,8,0.1667,0,0.0,7,0,0,0,0.0,0.011340000000000001,7,6,0.1304,2,0.04348,0.06047999999999999,3,43,0.4757,88,46,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.01096,0.027139999999999997,6,12,6,831,0.055760000000000004,2,8,6,0.9928,9,1,0,9,1,15,34,0.041210000000000004,1,0.001212,824,0,0,262,0.3176,110,137,0.1661,16,0.01939,51,918,1852,962
BT/src/exact_rhs.c,263,0,0,0,78087989,15566568,0.0,0.0,102,10000,10000,102,102,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.02899,0,8,0.1812,16,8,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.07336000000000001,0.4208,6,12,6,119,0.0708,3,2,6,0.9496,3,1,0,2,0,0,10,0.0885,1,0.00885,29,0,1,37,0.3274,6,18,0.1593,6,0.0531,6,103,138,103
BT/src/exact_rhs.c,267,1,1,0,9521226,9521226,0.0,0.0,5,1020000,1020000,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.07143,0.4286,4,8,4,14,0.0,4,0,4,0.7143,1,1,0,0,0,0,2,0.2,0,0.0,0,0,0,3,0.3,1,1,0.1,1,0.1,1,7,8,7
BT/src/exact_rhs.c,273,1,1,0,9945720,9945720,0.0,0.0,4,1020000,1020000,4,4,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.06667000000000001,0.4333,4,8,4,15,0.0,4,0,4,0.7333,1,1,0,0,0,0,2,0.1818,0,0.0,0,0,0,3,0.2727,1,1,0.09091,1,0.09091,1,8,9,8
BT/src/exact_rhs.c,283,1,1,0,43122230,43122230,0.0,0.0,100,10000,10000,100,100,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02519,0.483,6,12,6,424,0.0,3,0,6,0.9858,1,1,0,0,0,0,2,0.004785,0,0.0,0,0,0,147,0.3517,5,84,0.201,5,0.01196,5,455,460,455
BT/src/exact_rhs.c,320,1,1,0,431704,431704,0.0,0.0,5,10000,10000,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0534,0.5097,4,8,4,98,0.0,3,0,4,0.9592,1,1,0,0,0,0,2,0.02128,0,0.0,0,0,0,30,0.3191,3,11,0.11699999999999999,2,0.02128,3,90,93,90
BT/src/exact_rhs.c,330,1,1,0,30705494,8372286,0.0,0.0,96,10000,10000,96,96,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.053439999999999994,0,4,0.5038,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.04487,0.08333,6,12,6,72,0.060610000000000004,3,1,6,0.9167,2,1,0,1,0,0,6,0.09091,0,0.0,63,0,0,18,0.2727,1,7,0.1061,1,0.01515,1,67,131,67
BT/src/exact_rhs.c,331,1,1,0,22333208,22333208,0.0,0.0,5,960000,960000,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.053439999999999994,0.5038,4,8,4,63,0.0,4,0,4,0.9365,1,1,0,0,0,0,2,0.0339,0,0.0,0,0,0,18,0.3051,1,7,0.1186,1,0.01695,1,56,57,56
BT/src/exact_rhs.c,338,1,1,0,442048,442048,0.0,0.0,5,10000,10000,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04933,0.4888,4,8,4,102,0.0,3,0,4,0.9608,1,1,0,0,0,0,2,0.02041,0,0.0,0,0,0,30,0.3061,3,13,0.1327,2,0.02041,3,103,106,103
BT/src/exact_rhs.c,355,1,1,1,14326958,721,0.0,0.0,100,1,1,100,100,0,3,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,2,0.125,0,0.0,0.06522,0,16,0.3587,32,16,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.01754,0.08772,6,12,6,52,0.3478,1,3,6,0.8846,4,1,0,3,0,0,14,0.3043,0,0.0,51,0,0,8,0.1739,1,3,0.06522,1,0.02174,1,40,92,40
BT/src/exact_rhs.c,356,1,1,0,14326237,49134,0.0,0.0,100,100,100,100,100,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1,0,0.0,0.057139999999999996,0,10,0.4,20,10,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02174,0.1087,6,12,6,43,0.2703,2,2,6,0.8605,3,1,0,2,0,0,10,0.2703,0,0.0,37,0,0,8,0.2162,1,2,0.05405,1,0.027030000000000002,1,32,70,32
BT/src/exact_rhs.c,357,1,1,0,14277103,4694457,0.0,0.0,100,10000,10000,100,100,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.04,0,4,0.46,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.028569999999999998,0.1143,6,12,6,34,0.1429,3,1,6,0.8235,2,1,0,1,0,0,6,0.2143,0,0.0,25,0,0,8,0.2857,1,1,0.035710000000000006,1,0.035710000000000006,1,24,50,24
BT/src/exact_rhs.c,358,1,1,0,9582646,9582646,0.0,0.0,5,1000000,1000000,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04,0.46,4,8,4,25,0.0,4,0,4,0.84,1,1,0,0,0,0,2,0.09523999999999999,0,0.0,0,0,0,8,0.381,1,1,0.047619999999999996,1,0.047619999999999996,1,18,19,18
BT/src/exact_solution.c,44,1,0,0,554789778,554789778,0.1,0.1,5,16980552,16980552,5,5,0,0,0.25,0,0.0,13,13,0,0,0.0,0.0,13,13,0.3421,1,0.02632,0.1538,0,37,0.1538,50,37,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.07216,0.4897,4,8,4,85,0.4691,1,0,4,0.9529,1,1,0,1,1,0,2,0.02469,0,0.0,0,13,0,27,0.3333,13,13,0.1605,1,0.01235,0,78,91,78
BT/src/initialize.c,56,1,1,1,70432040,27228,0.0,0.0,102,2,2,102,102,0,3,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,2,0.125,0,0.0,0.04348,0,16,0.2899,32,16,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.01111,0.1,6,12,6,42,0.4444,1,3,6,0.8571,4,1,0,3,0,0,14,0.3889,0,0.0,41,0,0,4,0.1111,1,2,0.055560000000000005,1,0.027780000000000003,1,27,69,27
BT/src/initialize.c,57,1,1,0,70404812,145230,0.0,0.0,102,204,204,102,102,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1,0,0.0,0.04167,0,10,0.3333,20,10,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.014490000000000001,0.1304,6,12,6,33,0.3704,2,2,6,0.8182,3,1,0,2,0,0,10,0.3704,0,0.0,27,0,0,4,0.1481,1,1,0.03704,1,0.03704,1,20,48,20
BT/src/initialize.c,58,1,1,0,70259582,8836307,0.0,0.0,102,20808,20808,102,102,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.034480000000000004,0,4,0.4138,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.02083,0.1458,6,12,6,24,0.2222,3,1,6,0.75,2,1,0,1,0,0,6,0.3333,0,0.0,15,0,0,4,0.2222,1,0,0.0,1,0.055560000000000005,1,13,29,13
BT/src/initialize.c,59,1,1,0,61423275,61423275,0.0,0.0,5,2122416,2122416,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.034480000000000004,0.4138,4,8,4,15,0.0,4,0,4,0.7333,1,1,0,0,0,0,2,0.1818,0,0.0,0,0,0,4,0.3636,1,0,0.0,1,0.09091,1,8,9,8
BT/src/initialize.c,70,0,0,1,677462677,21153,0.1,0.0,102,2,2,102,102,0,6,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,2,0.07143,0,0.0,0.05724,0,28,0.40399999999999997,56,28,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.006211,0.040369999999999996,6,12,6,143,0.2044,1,6,6,0.958,7,1,0,6,0,0,26,0.1898,3,0.0219,148,0,0,31,0.2263,1,14,0.1022,4,0.0292,1,148,297,148
BT/src/initialize.c,72,0,0,0,677441524,196835,0.1,0.0,102,204,204,102,102,0,5,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.04545,0,0.0,0.056389999999999996,0,22,0.4211,44,22,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.006873000000000001,0.04467,6,12,6,131,0.17600000000000002,2,5,6,0.9542,6,1,0,5,0,0,22,0.17600000000000002,3,0.024,131,0,0,31,0.248,1,12,0.096,4,0.032,1,134,266,134
BT/src/initialize.c,74,0,0,0,677244689,18793220,0.1,0.0,102,20808,20808,102,102,0,4,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05778,0,16,0.4489,32,16,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.007692,0.08846,6,12,6,119,0.1416,3,4,6,0.9496,5,1,0,4,0,0,18,0.1593,3,0.02655,104,0,0,31,0.2743,1,10,0.0885,4,0.0354,1,120,225,120
BT/src/initialize.c,77,0,0,0,192996445,17751594,0.0,0.0,2,2122416,2122416,2,2,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.08696,0.4348,4,8,4,12,0.0,4,0,4,0.6667,1,1,0,0,0,0,2,0.25,1,0.125,0,0,0,3,0.375,0,1,0.125,1,0.125,0,5,5,5
BT/src/initialize.c,81,0,0,0,197091082,20242526,0.0,0.0,2,2122416,2122416,2,2,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.08696,0.4348,4,8,4,12,0.0,4,0,4,0.6667,1,1,0,0,0,0,2,0.25,1,0.125,0,0,0,3,0.375,0,1,0.125,1,0.125,0,5,5,5
BT/src/initialize.c,85,0,0,0,196449827,20817583,0.0,0.0,2,2122416,2122416,2,2,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.08696,0.4348,4,8,4,12,0.0,4,0,4,0.6667,1,1,0,0,0,0,2,0.25,1,0.125,0,0,0,3,0.375,0,1,0.125,1,0.125,0,5,5,5
BT/src/initialize.c,89,1,1,0,71914115,71914115,0.0,0.0,5,2122416,2122416,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.046669999999999996,0.4733,4,8,4,68,0.0,4,0,4,0.9412,1,1,0,0,0,0,2,0.03125,0,0.0,0,0,0,22,0.3438,1,6,0.09375,1,0.015619999999999998,1,70,71,70
BT/src/initialize.c,112,0,0,1,2022630,3497,0.0,0.0,102,2,2,102,102,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1,0,0.0,0.058820000000000004,0,10,0.3824,20,10,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.021509999999999998,0.1398,6,12,6,44,0.2632,1,2,6,0.8636,3,1,0,2,0,0,10,0.2632,1,0.02632,35,0,0,6,0.1579,1,5,0.1316,2,0.052629999999999996,1,32,68,32
BT/src/initialize.c,114,0,0,0,2019133,389515,0.0,0.0,102,204,204,102,102,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05,0,4,0.4,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.03077,0.2,6,12,6,32,0.1538,2,1,6,0.8125,2,1,0,1,0,0,6,0.2308,1,0.03846,18,0,0,6,0.2308,1,3,0.1154,2,0.07692,1,21,40,21
BT/src/initialize.c,117,1,1,0,218348,218348,0.0,0.0,5,20808,20808,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.055560000000000005,0.4444,4,8,4,18,0.0,3,0,4,0.7778,1,1,0,0,0,0,2,0.1429,0,0.0,0,0,0,5,0.3571,1,1,0.07143,1,0.07143,1,11,12,11
BT/src/initialize.c,129,0,0,1,1983744,3455,0.0,0.0,102,2,2,102,102,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1,0,0.0,0.058820000000000004,0,10,0.3824,20,10,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.021509999999999998,0.1398,6,12,6,44,0.2632,1,2,6,0.8636,3,1,0,2,0,0,10,0.2632,1,0.02632,35,0,0,6,0.1579,1,5,0.1316,2,0.052629999999999996,1,32,68,32
BT/src/initialize.c,131,0,0,0,1980289,379701,0.0,0.0,102,204,204,102,102,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05,0,4,0.4,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.03077,0.2,6,12,6,32,0.1538,2,1,6,0.8125,2,1,0,1,0,0,6,0.2308,1,0.03846,18,0,0,6,0.2308,1,3,0.1154,2,0.07692,1,21,40,21
BT/src/initialize.c,134,1,1,0,209349,209349,0.0,0.0,5,20808,20808,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.055560000000000005,0.4444,4,8,4,18,0.0,3,0,4,0.7778,1,1,0,0,0,0,2,0.1429,0,0.0,0,0,0,5,0.3571,1,1,0.07143,1,0.07143,1,11,12,11
BT/src/initialize.c,146,0,0,1,1208573,2260,0.0,0.0,102,2,2,102,102,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1,0,0.0,0.058820000000000004,0,10,0.3824,20,10,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.021509999999999998,0.1398,6,12,6,44,0.2632,1,2,6,0.8636,3,1,0,2,0,0,10,0.2632,1,0.02632,35,0,0,6,0.1579,1,5,0.1316,2,0.052629999999999996,1,32,68,32
BT/src/initialize.c,148,0,0,0,1206313,149302,0.0,0.0,102,204,204,102,102,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05,0,4,0.4,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.03077,0.2,6,12,6,32,0.1538,2,1,6,0.8125,2,1,0,1,0,0,6,0.2308,1,0.03846,18,0,0,6,0.2308,1,3,0.1154,2,0.07692,1,21,40,21
BT/src/initialize.c,151,1,1,0,205713,205713,0.0,0.0,5,20808,20808,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.055560000000000005,0.4444,4,8,4,18,0.0,3,0,4,0.7778,1,1,0,0,0,0,2,0.1429,0,0.0,0,0,0,5,0.3571,1,1,0.07143,1,0.07143,1,11,12,11
BT/src/initialize.c,163,0,0,1,1214821,2251,0.0,0.0,102,2,2,102,102,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1,0,0.0,0.058820000000000004,0,10,0.3824,20,10,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.021509999999999998,0.1398,6,12,6,44,0.2632,1,2,6,0.8636,3,1,0,2,0,0,10,0.2632,1,0.02632,35,0,0,6,0.1579,1,5,0.1316,2,0.052629999999999996,1,32,68,32
BT/src/initialize.c,165,0,0,0,1212570,146752,0.0,0.0,102,204,204,102,102,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05,0,4,0.4,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.03077,0.2,6,12,6,32,0.1538,2,1,6,0.8125,2,1,0,1,0,0,6,0.2308,1,0.03846,18,0,0,6,0.2308,1,3,0.1154,2,0.07692,1,21,40,21
BT/src/initialize.c,168,1,1,0,216401,216401,0.0,0.0,5,20808,20808,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.055560000000000005,0.4444,4,8,4,18,0.0,3,0,4,0.7778,1,1,0,0,0,0,2,0.1429,0,0.0,0,0,0,5,0.3571,1,1,0.07143,1,0.07143,1,11,12,11
BT/src/initialize.c,180,0,0,1,1216836,2163,0.0,0.0,102,2,2,102,102,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1,0,0.0,0.058820000000000004,0,10,0.3824,20,10,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.021509999999999998,0.1398,6,12,6,44,0.2632,1,2,6,0.8636,3,1,0,2,0,0,10,0.2632,1,0.02632,35,0,0,6,0.1579,1,5,0.1316,2,0.052629999999999996,1,32,68,32
BT/src/initialize.c,182,0,0,0,1214673,159360,0.0,0.0,102,204,204,102,102,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05,0,4,0.4,8,4,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.03077,0.2,6,12,6,32,0.1538,2,1,6,0.8125,2,1,0,1,0,0,6,0.2308,1,0.03846,18,0,0,6,0.2308,1,3,0.1154,2,0.07692,1,21,40,21
BT/src/initialize.c,185,1,1,0,213300,213300,0.0,0.0,5,20808,20808,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.055560000000000005,0.4444,4,8,4,18,0.0,3,0,4,0.7778,1,1,0,0,0,0,2,0.1429,0,0.0,0,0,0,5,0.3571,1,1,0.07143,1,0.07143,1,11,12,11
BT/src/initialize.c,197,0,0,1,1282537,1699,0.0,0.0,102,2,2,102,102,0,2,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,1,0.1,0,0.0,0.058820000000000004,0,10,0.3824,20,10,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,1,0.1667,0,0.0,0,0.0,0.021509999999999998,0.1398,6,12,6,44,0.2632,1,2,6,0.8636,3,1,0,2,0,0,10,0.2632,1,0.02632,35,0,0,6,0.1579,1,5,0.1316,2,0.052629999999999996,1,32,68,32
